Date,region,4046,4225,4770,Total Volume
18-09-2016,SanDiego,1289.86,8195.56,0.0,10274.36
11-09-2016,SanDiego,2500.57,13057.42,0.0,18422.92
04-09-2016,SanDiego,2161.04,8451.98,0.0,15730.69
28-08-2016,SanDiego,2605.56,8258.88,0.0,14359.34
21-08-2016,SanDiego,3470.29,6774.71,0.0,12240.19
14-08-2016,SanDiego,3489.41,8753.2,4.95,15584.89
07-08-2016,SanDiego,1971.6,7907.1,0.0,20143.55
31-07-2016,SanDiego,1816.69,9171.8,6.61,13275.24
24-07-2016,SanDiego,2125.18,9589.68,3.3,17192.77
17-07-2016,SanDiego,1579.48,10303.62,0.0,14864.69
10-07-2016,SanDiego,2752.28,8317.59,0.0,20997.51
03-07-2016,SanDiego,1895.27,11972.74,0.0,21506.43
26-06-2016,SanDiego,3158.64,11338.76,0.0,20209.95
19-06-2016,SanDiego,2114.63,11018.3,4.87,20841.07
12-06-2016,SanDiego,2863.86,11757.61,3.23,18898.31
05-06-2016,SanDiego,3340.24,8893.38,0.0,17431.92
29-05-2016,SanDiego,2154.42,9998.92,0.0,18843.84
22-05-2016,SanDiego,2091.2,10494.08,4.81,21361.58
15-05-2016,SanDiego,2107.1,9617.74,0.0,16392.02
08-05-2016,SanDiego,1313.14,11595.98,0.0,22751.54
01-05-2016,SanDiego,1184.83,9050.03,0.0,17211.18
24-04-2016,SanDiego,1677.44,9129.99,3.17,19360.95
17-04-2016,SanDiego,1367.99,8462.25,6.32,16158.77
10-04-2016,SanDiego,1574.7,9821.03,0.0,19988.34
03-04-2016,SanDiego,1640.08,13036.06,0.0,21630.01
27-03-2016,SanDiego,1329.74,9842.92,4.76,16902.98
20-03-2016,SanDiego,1809.37,8607.36,3.21,14926.04
13-03-2016,SanDiego,1821.51,12902.73,0.0,20836.85
06-03-2016,SanDiego,1836.96,8499.93,0.0,18148.41
28-02-2016,SanDiego,1620.83,10119.81,0.0,24693.33
21-02-2016,SanDiego,1307.06,8403.84,4.79,16903.84
14-02-2016,SanDiego,667.06,9489.39,7.99,14114.3
07-02-2016,SanDiego,883.53,7162.51,12.78,13419.01
31-01-2016,SanDiego,1123.3,7131.28,12.78,11694.11
24-01-2016,SanDiego,1368.36,8300.29,0.0,15316.04
17-01-2016,SanDiego,1919.4,5839.47,0.0,12118.57
10-01-2016,SanDiego,1414.85,5266.26,0.0,12435.43
03-01-2016,SanDiego,1991.55,5916.03,0.0,10975.51
25-12-2016,SanFrancisco,5599.25,8335.16,0.0,16169.17
18-12-2016,SanFrancisco,4731.38,7497.35,0.0,14537.83
11-12-2016,SanFrancisco,5669.42,7627.83,0.0,16323.32
04-12-2016,SanFrancisco,7263.87,7440.44,0.0,17934.25
27-11-2016,SanFrancisco,7103.0,8383.87,0.0,17864.74
20-11-2016,SanFrancisco,5926.88,7823.25,0.0,17436.41
13-11-2016,SanFrancisco,6204.65,9341.41,0.0,18930.4
06-11-2016,SanFrancisco,5898.49,10039.34,0.0,19043.8
30-10-2016,SanFrancisco,2325.93,11142.85,0.0,16700.94
23-10-2016,SanFrancisco,522.51,7911.64,0.0,11252.48
16-10-2016,SanFrancisco,696.18,5316.66,0.0,9048.18
09-10-2016,SanFrancisco,1173.39,16842.78,0.0,20761.25
02-10-2016,SanFrancisco,915.83,18642.6,8.81,22501.25
25-09-2016,SanFrancisco,1004.39,17080.28,0.0,21280.92
18-09-2016,SanFrancisco,1244.2,20050.91,0.0,23514.36
11-09-2016,SanFrancisco,1085.31,20414.18,0.0,24473.19
04-09-2016,SanFrancisco,808.89,20860.73,0.0,24494.11
28-08-2016,SanFrancisco,879.59,20543.36,0.0,24143.51
21-08-2016,SanFrancisco,1618.49,16299.31,0.0,20261.0
14-08-2016,SanFrancisco,1769.21,21501.96,0.0,25520.8
07-08-2016,SanFrancisco,2253.95,19463.2,0.0,24605.38
31-07-2016,SanFrancisco,1680.88,20024.9,1.43,23597.78
24-07-2016,SanFrancisco,1599.49,18771.61,0.0,22083.85
17-07-2016,SanFrancisco,1394.27,22261.46,4.27,26284.24
10-07-2016,SanFrancisco,1759.68,25145.42,0.0,29064.21
03-07-2016,SanFrancisco,1423.41,25739.18,14.19,29071.11
26-06-2016,SanFrancisco,2214.42,25310.53,2.84,29535.82
19-06-2016,SanFrancisco,1610.48,23719.15,0.0,26991.7
12-06-2016,SanFrancisco,1204.96,24024.21,0.0,27349.15
05-06-2016,SanFrancisco,1444.73,23217.46,0.0,26850.91
29-05-2016,SanFrancisco,1397.86,25119.52,0.0,28707.18
22-05-2016,SanFrancisco,1453.65,27106.36,0.0,30292.77
15-05-2016,SanFrancisco,1845.91,27742.47,0.0,31308.71
08-05-2016,SanFrancisco,1609.98,48288.21,0.0,51985.57
01-05-2016,SanFrancisco,1480.41,43790.32,0.0,47035.36
24-04-2016,SanFrancisco,1506.58,26093.43,0.0,29693.75
17-04-2016,SanFrancisco,1308.2,22553.45,0.0,25486.1
10-04-2016,SanFrancisco,1173.24,22169.11,0.0,25141.16
03-04-2016,SanFrancisco,1124.32,21364.15,0.0,24055.14
27-03-2016,SanFrancisco,1256.99,22352.86,0.0,25593.44
20-03-2016,SanFrancisco,1130.34,21871.99,0.0,24714.55
13-03-2016,SanFrancisco,1352.64,22132.15,0.0,25229.74
06-03-2016,SanFrancisco,1787.24,22321.65,0.0,24869.6
28-02-2016,SanFrancisco,1143.86,23000.07,0.0,24175.21
21-02-2016,SanFrancisco,1145.81,20051.14,0.0,21256.64
14-02-2016,SanFrancisco,1014.44,20230.54,0.0,21276.09
07-02-2016,SanFrancisco,1240.75,24785.95,0.0,26088.82
31-01-2016,SanFrancisco,1637.6,21868.98,0.0,23630.61
24-01-2016,SanFrancisco,1127.37,22922.9,0.0,24292.32
17-01-2016,SanFrancisco,1127.33,17731.64,0.0,18983.23
10-01-2016,SanFrancisco,1183.68,16067.37,0.0,17568.19
03-01-2016,SanFrancisco,1153.15,17249.32,0.0,18894.27
25-12-2016,Seattle,353.45,15255.56,2.62,80324.51
18-12-2016,Seattle,373.65,10784.3,1.31,46216.41
11-12-2016,Seattle,382.04,8657.16,1.31,26530.99
04-12-2016,Seattle,442.32,10207.77,15.7,38898.52
27-11-2016,Seattle,321.68,9807.21,26.11,36545.5
20-11-2016,Seattle,385.45,10855.78,3.92,40278.71
13-11-2016,Seattle,541.62,18490.5,41.96,28907.25
06-11-2016,Seattle,503.78,10960.26,41.92,35103.94
30-10-2016,Seattle,794.44,11345.97,23.56,13588.39
23-10-2016,Seattle,793.82,10958.22,69.99,15072.28
16-10-2016,Seattle,835.37,10706.93,10.46,33108.57
09-10-2016,Seattle,689.95,9161.72,0.0,23673.82
02-10-2016,Seattle,1498.12,7937.3,9.12,35306.91
25-09-2016,Seattle,3798.76,7157.62,105.3,29440.75
18-09-2016,Seattle,5284.83,5003.17,259.37,35004.7
11-09-2016,Seattle,5095.82,7772.47,34.94,41227.8
04-09-2016,Seattle,6158.94,13584.95,81.34,22006.58
28-08-2016,Seattle,5595.5,12638.28,31.08,18871.59
21-08-2016,Seattle,5087.77,14464.37,55.62,30611.93
14-08-2016,Seattle,5345.6,20681.63,82.66,28185.87
07-08-2016,Seattle,4368.95,14319.95,56.74,31464.7
31-07-2016,Seattle,3816.63,12705.33,38.64,48248.63
24-07-2016,Seattle,2911.49,18679.58,77.4,28351.54
17-07-2016,Seattle,1924.24,25560.94,35.13,30480.39
10-07-2016,Seattle,1364.66,25562.94,40.41,37406.41
03-07-2016,Seattle,1082.01,27564.89,56.6,45009.96
26-06-2016,Seattle,813.21,32449.11,68.65,41165.72
19-06-2016,Seattle,1015.37,38691.88,35.72,40879.73
12-06-2016,Seattle,655.0,26109.16,51.95,30958.84
05-06-2016,Seattle,625.84,39556.57,21.31,40948.65
29-05-2016,Seattle,625.03,30792.23,27.93,39722.85
22-05-2016,Seattle,631.72,36746.36,18.54,53707.4
15-05-2016,Seattle,739.57,32468.52,22.47,42825.14
08-05-2016,Seattle,637.12,24402.5,31.65,54996.33
01-05-2016,Seattle,490.82,27880.71,167.12,54382.38
24-04-2016,Seattle,667.33,41604.03,11.87,63398.87
17-04-2016,Seattle,573.14,18659.47,19.73,36396.95
10-04-2016,Seattle,608.37,27403.46,10.49,112486.22
03-04-2016,Seattle,614.81,24201.33,50.91,49342.12
27-03-2016,Seattle,454.87,20878.24,5.23,36606.53
20-03-2016,Seattle,474.08,24602.2,55.0,87462.26
13-03-2016,Seattle,409.24,15023.6,41.84,51451.83
06-03-2016,Seattle,583.7,17846.08,14.43,39782.0
28-02-2016,Seattle,800.13,26050.81,44.6,37727.89
21-02-2016,Seattle,362.25,14316.01,34.15,29590.91
14-02-2016,Seattle,455.72,20258.99,40.95,71534.03
07-02-2016,Seattle,557.91,13292.78,29.22,33199.26
31-01-2016,Seattle,434.84,14514.53,6.65,33959.31
24-01-2016,Seattle,681.3,11791.04,63.93,26516.63
17-01-2016,Seattle,560.56,15954.79,6.67,42107.7
10-01-2016,Seattle,649.31,16547.56,6.67,37193.3
03-01-2016,Seattle,577.02,12634.37,12.01,24767.95
25-12-2016,SouthCarolina,293.57,2329.01,197.27,6491.55
18-12-2016,SouthCarolina,280.88,2148.75,219.66,7408.4
11-12-2016,SouthCarolina,345.23,2113.81,168.62,7688.78
04-12-2016,SouthCarolina,219.6,2204.44,147.21,7030.03
27-11-2016,SouthCarolina,316.98,2281.53,185.48,7063.85
20-11-2016,SouthCarolina,354.35,2489.89,289.94,10629.43
13-11-2016,SouthCarolina,402.68,2599.6,303.63,10613.01
06-11-2016,SouthCarolina,405.62,2900.88,362.16,10649.94
30-10-2016,SouthCarolina,392.92,3718.26,417.02,8600.52
23-10-2016,SouthCarolina,428.52,3328.29,276.86,11386.72
16-10-2016,SouthCarolina,499.96,3550.68,292.27,9365.29
09-10-2016,SouthCarolina,614.22,2496.72,312.54,8734.25
02-10-2016,SouthCarolina,761.23,3710.83,378.8,8341.95
25-09-2016,SouthCarolina,632.05,3622.72,306.81,7733.79
18-09-2016,SouthCarolina,479.32,3496.18,354.07,9465.99
11-09-2016,SouthCarolina,757.79,3868.48,309.62,12458.37
04-09-2016,SouthCarolina,752.61,3665.9,323.68,11353.45
28-08-2016,SouthCarolina,784.67,3574.06,406.28,12471.57
21-08-2016,SouthCarolina,985.59,3391.77,482.81,12593.77
14-08-2016,SouthCarolina,1080.09,3792.29,542.8,13377.37
07-08-2016,SouthCarolina,1102.24,4761.4,703.64,15987.24
31-07-2016,SouthCarolina,1306.7,3927.4,705.01,12518.72
24-07-2016,SouthCarolina,1178.49,3580.75,616.78,11277.34
17-07-2016,SouthCarolina,1024.5,3135.0,681.36,13916.21
10-07-2016,SouthCarolina,827.79,3202.8,616.92,11611.02
03-07-2016,SouthCarolina,908.7,3010.9,683.06,11068.68
26-06-2016,SouthCarolina,1132.67,2938.21,603.44,12445.56
19-06-2016,SouthCarolina,681.83,2877.65,480.84,8957.97
12-06-2016,SouthCarolina,998.33,2919.7,423.27,9826.29
05-06-2016,SouthCarolina,968.26,2877.64,374.97,10467.48
29-05-2016,SouthCarolina,1076.48,2749.91,274.37,9383.7
22-05-2016,SouthCarolina,1000.77,2448.67,335.66,9809.46
15-05-2016,SouthCarolina,752.91,2472.08,271.64,9990.1
08-05-2016,SouthCarolina,671.93,2359.84,315.47,6899.7
01-05-2016,SouthCarolina,669.32,2362.52,282.41,8528.01
24-04-2016,SouthCarolina,711.94,2575.64,247.25,9294.82
17-04-2016,SouthCarolina,812.04,2592.81,324.57,8123.8
10-04-2016,SouthCarolina,631.03,2514.18,391.29,8212.07
03-04-2016,SouthCarolina,738.12,2285.2,298.23,7335.37
27-03-2016,SouthCarolina,778.61,2339.58,242.07,7001.06
20-03-2016,SouthCarolina,714.51,1976.73,323.65,7098.91
13-03-2016,SouthCarolina,859.12,2022.42,293.0,6135.77
06-03-2016,SouthCarolina,716.32,1990.61,254.86,5255.59
28-02-2016,SouthCarolina,619.3,1867.21,306.69,4454.16
21-02-2016,SouthCarolina,669.98,1631.47,242.52,4752.84
14-02-2016,SouthCarolina,646.76,1624.04,248.73,4901.72
07-02-2016,SouthCarolina,573.69,1792.04,364.71,4661.03
31-01-2016,SouthCarolina,786.83,1594.15,249.42,5545.65
24-01-2016,SouthCarolina,693.16,1335.95,362.17,5939.18
17-01-2016,SouthCarolina,844.33,1613.53,323.18,4600.84
10-01-2016,SouthCarolina,691.1,2094.93,360.62,6107.02
03-01-2016,SouthCarolina,1241.89,1675.45,420.04,5893.4
25-12-2016,SouthCentral,28632.23,4227.39,0.0,94378.68
18-12-2016,SouthCentral,23988.1,4296.17,0.0,100860.88
11-12-2016,SouthCentral,22116.71,3578.88,0.0,101938.87
04-12-2016,SouthCentral,26102.51,2981.43,8.77,100639.79
27-11-2016,SouthCentral,31680.35,2782.97,0.0,122037.93
20-11-2016,SouthCentral,31129.0,2922.52,0.0,120110.49
13-11-2016,SouthCentral,38610.17,4360.85,0.0,144227.54
06-11-2016,SouthCentral,39761.02,4435.09,5.94,132275.3
30-10-2016,SouthCentral,41423.95,4092.33,5.96,94332.98
23-10-2016,SouthCentral,67813.29,3524.97,2.98,104747.96
16-10-2016,SouthCentral,53252.15,4007.89,0.0,144647.08
09-10-2016,SouthCentral,54851.54,4379.24,0.0,150647.8
02-10-2016,SouthCentral,57006.38,4790.65,0.0,131064.76
25-09-2016,SouthCentral,50298.52,6985.47,8.87,131608.43
18-09-2016,SouthCentral,42581.23,5505.14,0.0,129652.83
11-09-2016,SouthCentral,47884.79,4446.52,0.0,164162.25
04-09-2016,SouthCentral,43288.51,5218.47,0.0,169684.45
28-08-2016,SouthCentral,48259.41,4469.44,8.79,180003.45
21-08-2016,SouthCentral,67192.31,4365.3,0.0,247621.32
14-08-2016,SouthCentral,76071.17,5041.32,0.0,278711.99
07-08-2016,SouthCentral,44893.49,5386.67,0.0,138004.86
31-07-2016,SouthCentral,51129.16,5389.19,0.0,142770.97
24-07-2016,SouthCentral,53040.76,6134.35,0.0,136429.31
17-07-2016,SouthCentral,44998.45,6759.41,0.0,118903.02
10-07-2016,SouthCentral,40521.68,7584.26,0.0,106469.22
03-07-2016,SouthCentral,45145.4,8701.71,0.0,111340.2
26-06-2016,SouthCentral,40284.96,7267.68,0.0,114148.17
19-06-2016,SouthCentral,39133.12,7833.94,0.0,113554.54
12-06-2016,SouthCentral,40677.24,7936.51,359.3,120789.79
05-06-2016,SouthCentral,36488.57,7670.66,417.29,117920.36
29-05-2016,SouthCentral,43253.38,13727.01,4019.29,144179.65
22-05-2016,SouthCentral,37426.79,9630.79,231.79,130641.29
15-05-2016,SouthCentral,32418.44,15000.26,249.18,128078.72
08-05-2016,SouthCentral,30976.28,8774.75,4649.03,133142.97
01-05-2016,SouthCentral,26730.12,12090.39,6307.41,113305.24
24-04-2016,SouthCentral,27167.11,16727.91,39.84,110395.86
17-04-2016,SouthCentral,29955.06,15129.88,17.07,118580.72
10-04-2016,SouthCentral,29757.15,7403.82,8.52,91639.0
03-04-2016,SouthCentral,28336.55,5964.03,2.83,86545.27
27-03-2016,SouthCentral,29009.17,6132.83,8.49,84351.3
20-03-2016,SouthCentral,27908.44,6978.58,11.26,79411.38
13-03-2016,SouthCentral,33069.76,7254.38,0.0,86860.92
06-03-2016,SouthCentral,29748.62,5654.56,0.0,86686.51
28-02-2016,SouthCentral,28679.61,6947.04,2.79,89262.56
21-02-2016,SouthCentral,29083.62,6554.46,208.92,78298.97
14-02-2016,SouthCentral,25976.29,6077.93,0.0,75226.48
07-02-2016,SouthCentral,28638.16,4956.5,0.0,69236.98
31-01-2016,SouthCentral,29502.87,4582.19,2.77,69115.72
24-01-2016,SouthCentral,23737.39,5747.06,0.0,70767.77
17-01-2016,SouthCentral,29157.6,5671.95,5.56,67598.5
10-01-2016,SouthCentral,20245.33,5601.24,0.0,63163.21
03-01-2016,SouthCentral,18543.16,4853.37,0.0,56538.34
25-12-2016,Southeast,3551.01,9031.23,279.29,46895.78
18-12-2016,Southeast,3375.85,8448.31,315.77,54712.86
11-12-2016,Southeast,3862.37,8401.47,274.59,59141.95
04-12-2016,Southeast,3464.51,9245.68,237.32,51799.91
27-11-2016,Southeast,3303.62,8282.1,310.14,46032.7
20-11-2016,Southeast,4165.72,9695.14,419.65,61264.14
13-11-2016,Southeast,4473.42,11409.19,450.22,71470.8
06-11-2016,Southeast,5389.94,14873.28,507.85,63877.72
30-10-2016,Southeast,5090.29,15508.61,572.47,44666.0
23-10-2016,Southeast,4865.35,14703.84,419.27,59238.63
16-10-2016,Southeast,5174.56,13534.89,432.89,56442.73
09-10-2016,Southeast,10690.56,12322.68,416.0,57606.91
02-10-2016,Southeast,14243.0,15259.97,519.91,38668.06
25-09-2016,Southeast,7769.08,14549.87,420.84,41398.38
18-09-2016,Southeast,6072.82,14168.25,485.37,57792.45
11-09-2016,Southeast,7453.03,14078.39,439.29,67246.01
04-09-2016,Southeast,9207.65,15349.22,431.84,67309.14
28-08-2016,Southeast,8134.62,14259.48,625.61,68341.93
21-08-2016,Southeast,11946.01,13428.48,712.1,64499.62
14-08-2016,Southeast,13080.44,14578.13,820.66,70790.98
07-08-2016,Southeast,13026.73,17547.61,1150.44,84966.16
31-07-2016,Southeast,13672.33,15899.54,1036.72,67427.23
24-07-2016,Southeast,15723.85,15761.64,968.77,68443.21
17-07-2016,Southeast,15952.32,12582.02,1043.27,71665.65
10-07-2016,Southeast,16115.35,16079.41,930.51,80274.62
03-07-2016,Southeast,15707.89,15614.27,956.86,87258.97
26-06-2016,Southeast,20353.71,13495.03,848.58,71367.79
19-06-2016,Southeast,15584.56,13257.71,654.68,68218.09
12-06-2016,Southeast,17831.12,14124.16,609.14,69103.23
05-06-2016,Southeast,15346.73,12348.32,498.96,66438.8
29-05-2016,Southeast,16063.33,11346.0,407.65,64136.98
22-05-2016,Southeast,15850.58,10455.82,422.78,63165.58
15-05-2016,Southeast,14100.94,10954.62,341.16,63876.47
08-05-2016,Southeast,14799.32,10278.09,401.59,52129.42
01-05-2016,Southeast,13485.35,11528.17,382.13,57064.62
24-04-2016,Southeast,14874.14,11223.24,354.59,60780.65
17-04-2016,Southeast,16280.57,11390.63,403.64,54241.93
10-04-2016,Southeast,16629.6,11242.96,507.98,54667.44
03-04-2016,Southeast,19782.19,10472.82,395.68,54364.05
27-03-2016,Southeast,16772.51,10589.54,353.44,51791.11
20-03-2016,Southeast,15483.39,8830.51,452.71,49153.27
13-03-2016,Southeast,15658.78,9937.59,397.83,49979.08
06-03-2016,Southeast,15966.97,9880.53,364.48,40036.61
28-02-2016,Southeast,15059.75,8583.7,436.81,36570.56
21-02-2016,Southeast,13880.19,7471.45,356.11,37375.96
14-02-2016,Southeast,14094.73,7433.77,388.89,39730.5
07-02-2016,Southeast,13154.94,7667.79,504.48,36963.31
31-01-2016,Southeast,16328.26,6860.8,379.04,41361.94
24-01-2016,Southeast,13968.03,7078.75,524.35,45545.02
17-01-2016,Southeast,15333.29,7545.64,459.04,36802.17
10-01-2016,Southeast,15773.34,7657.9,565.69,41864.22
03-01-2016,Southeast,39315.96,8067.87,579.95,86759.88
25-12-2016,Spokane,24.44,1081.6,0.0,5333.76
18-12-2016,Spokane,18.32,761.26,0.0,3288.85
11-12-2016,Spokane,10.17,598.15,0.0,2137.62
04-12-2016,Spokane,12.19,713.24,0.0,2645.69
27-11-2016,Spokane,38.57,645.56,0.0,3169.8
20-11-2016,Spokane,64.86,835.13,0.0,2832.01
13-11-2016,Spokane,38.49,1229.53,1.01,1795.08
06-11-2016,Spokane,14.17,965.27,0.0,1894.26
30-10-2016,Spokane,105.07,907.25,3.03,1043.41
23-10-2016,Spokane,48.21,938.03,5.02,1253.5
16-10-2016,Spokane,99.83,918.48,11.98,2160.64
09-10-2016,Spokane,123.09,853.68,192.57,1792.53
02-10-2016,Spokane,155.78,710.62,0.0,2386.34
25-09-2016,Spokane,299.91,912.38,0.0,1737.7
18-09-2016,Spokane,549.78,263.49,0.0,2714.12
11-09-2016,Spokane,837.77,386.27,0.0,3194.19
04-09-2016,Spokane,645.19,996.54,0.0,2088.07
28-08-2016,Spokane,511.39,670.96,0.0,1227.21
21-08-2016,Spokane,706.36,614.47,0.0,2086.53
14-08-2016,Spokane,622.77,1072.24,0.0,1921.43
07-08-2016,Spokane,326.15,709.21,0.0,2329.01
31-07-2016,Spokane,375.9,563.84,0.0,2994.48
24-07-2016,Spokane,286.36,1281.97,0.0,1760.07
17-07-2016,Spokane,632.92,1787.23,0.0,2469.93
10-07-2016,Spokane,531.25,1459.49,0.0,2122.86
03-07-2016,Spokane,403.35,1599.9,0.0,3136.55
26-06-2016,Spokane,411.5,2059.45,0.0,3011.21
19-06-2016,Spokane,348.81,2595.61,0.0,2952.0
12-06-2016,Spokane,167.27,1853.94,0.0,2299.99
05-06-2016,Spokane,99.46,2655.67,1.99,2807.95
29-05-2016,Spokane,117.12,2253.12,0.0,2979.01
22-05-2016,Spokane,81.14,3124.78,0.0,3894.15
15-05-2016,Spokane,77.0,2582.47,0.0,3399.86
08-05-2016,Spokane,72.84,2025.86,0.0,3542.46
01-05-2016,Spokane,29.45,1749.21,0.0,3665.51
24-04-2016,Spokane,148.77,4237.89,1.96,4611.55
17-04-2016,Spokane,79.92,1329.4,0.0,3374.83
10-04-2016,Spokane,93.08,1966.33,0.0,8577.23
03-04-2016,Spokane,100.29,2792.8,0.0,4149.98
27-03-2016,Spokane,59.51,1996.63,1.92,2927.32
20-03-2016,Spokane,88.02,1757.48,0.0,4726.65
13-03-2016,Spokane,51.54,1563.44,0.0,4036.93
06-03-2016,Spokane,78.16,2007.44,5.72,3669.4
28-02-2016,Spokane,316.43,3736.21,55.28,4992.2
21-02-2016,Spokane,17.18,1515.29,0.0,3066.64
14-02-2016,Spokane,64.99,1798.79,0.0,5990.65
07-02-2016,Spokane,59.36,1319.25,0.0,3042.3
31-01-2016,Spokane,49.87,1306.09,0.0,2705.96
24-01-2016,Spokane,53.78,951.21,5.76,1955.39
17-01-2016,Spokane,40.41,1459.95,3.85,3476.19
10-01-2016,Spokane,44.29,1435.6,3.85,3528.15
03-01-2016,Spokane,75.14,1380.5,0.0,2401.84
25-12-2016,StLouis,1490.35,349.44,0.0,4173.63
18-12-2016,StLouis,2019.34,548.82,0.0,5402.48
11-12-2016,StLouis,1761.25,573.98,0.0,5358.18
04-12-2016,StLouis,1873.62,421.89,0.0,5860.55
27-11-2016,StLouis,1662.91,372.34,0.0,9149.56
20-11-2016,StLouis,1377.36,537.0,0.0,10510.27
13-11-2016,StLouis,1944.42,545.57,0.0,6840.22
06-11-2016,StLouis,2297.63,404.07,0.0,7312.47
30-10-2016,StLouis,800.43,637.41,0.0,6655.57
23-10-2016,StLouis,2556.24,835.53,0.0,10673.47
16-10-2016,StLouis,2383.54,1980.2,0.0,8973.5
09-10-2016,StLouis,320.93,1234.08,0.0,8098.83
02-10-2016,StLouis,572.55,704.25,0.0,6734.06
25-09-2016,StLouis,1707.38,708.57,0.0,5873.36
18-09-2016,StLouis,2418.28,838.57,0.0,6740.24
11-09-2016,StLouis,1134.32,1259.36,0.0,4993.15
04-09-2016,StLouis,2817.65,568.62,0.0,8505.41
28-08-2016,StLouis,2752.04,1084.38,23.57,10875.76
21-08-2016,StLouis,3154.25,2593.44,70.63,8616.4
14-08-2016,StLouis,2390.91,2720.52,16.27,7008.59
07-08-2016,StLouis,2307.37,2240.62,21.65,8063.78
31-07-2016,StLouis,2001.3,1662.32,52.23,9269.91
24-07-2016,StLouis,1567.5,1835.55,7.19,7057.4
17-07-2016,StLouis,1440.8,2535.31,0.0,5499.33
10-07-2016,StLouis,423.98,1915.03,0.0,5055.17
03-07-2016,StLouis,398.73,1834.52,8.94,4788.38
26-06-2016,StLouis,1646.65,1916.95,21.42,7231.64
19-06-2016,StLouis,2678.04,2060.17,8.9,7924.1
12-06-2016,StLouis,2197.91,2158.0,1.77,8338.7
05-06-2016,StLouis,2336.22,2701.21,0.0,7048.29
29-05-2016,StLouis,2177.62,1738.92,3.52,4151.27
22-05-2016,StLouis,2152.85,2715.23,3.51,5259.2
15-05-2016,StLouis,2767.39,1279.65,0.0,6797.21
08-05-2016,StLouis,1939.42,608.58,0.0,5666.7
01-05-2016,StLouis,1408.4,528.99,0.0,5153.05
24-04-2016,StLouis,1593.69,510.56,5.23,12272.56
17-04-2016,StLouis,1101.45,422.83,0.0,4042.51
10-04-2016,StLouis,668.77,489.85,0.0,14137.4
03-04-2016,StLouis,1433.66,498.14,5.21,10883.38
27-03-2016,StLouis,2743.43,473.79,0.0,11880.74
20-03-2016,StLouis,1490.01,578.29,0.0,12334.46
13-03-2016,StLouis,1855.25,429.47,1.74,7739.62
06-03-2016,StLouis,1975.45,548.25,1.74,4095.43
28-02-2016,StLouis,2968.08,629.17,0.0,11358.36
21-02-2016,StLouis,1078.6,801.1,3.49,12382.8
14-02-2016,StLouis,1732.47,659.07,0.0,4744.15
07-02-2016,StLouis,1245.18,640.98,0.0,4026.22
31-01-2016,StLouis,1065.99,618.9,0.0,8047.41
24-01-2016,StLouis,1490.93,595.22,5.27,15106.42
17-01-2016,StLouis,1669.28,655.91,0.0,8688.58
10-01-2016,StLouis,2159.08,669.21,0.0,6987.04
03-01-2016,StLouis,1303.08,932.82,5.29,10026.13
25-12-2016,Syracuse,113.18,147.13,0.0,1016.97
18-12-2016,Syracuse,11.28,106.56,0.0,1106.24
11-12-2016,Syracuse,0.0,171.2,0.0,1584.0
04-12-2016,Syracuse,0.0,186.86,0.0,1687.32
27-11-2016,Syracuse,0.0,101.8,0.0,775.8
20-11-2016,Syracuse,3.71,39.58,0.0,1573.28
13-11-2016,Syracuse,0.0,67.8,0.0,892.02
06-11-2016,Syracuse,1.0,105.72,0.0,1141.59
30-10-2016,Syracuse,4.91,57.64,0.0,667.95
23-10-2016,Syracuse,0.0,37.97,0.0,961.36
16-10-2016,Syracuse,0.0,50.17,0.0,795.95
09-10-2016,Syracuse,0.0,68.44,0.0,1007.51
02-10-2016,Syracuse,0.0,76.93,0.0,1233.27
25-09-2016,Syracuse,0.0,97.67,0.0,1233.92
18-09-2016,Syracuse,8.88,69.6,0.0,1953.97
11-09-2016,Syracuse,6.1,95.22,0.0,1614.87
04-09-2016,Syracuse,10.97,107.31,0.0,1844.23
28-08-2016,Syracuse,6.1,184.31,0.0,1739.66
21-08-2016,Syracuse,7.34,157.78,0.0,2472.9
14-08-2016,Syracuse,12.41,124.07,0.0,1391.44
07-08-2016,Syracuse,7.46,172.85,0.0,2292.45
31-07-2016,Syracuse,7.47,99.66,0.0,1491.19
24-07-2016,Syracuse,3.74,159.63,0.0,1934.1
17-07-2016,Syracuse,0.0,188.49,0.0,2561.43
10-07-2016,Syracuse,0.0,51.22,0.0,2872.1
03-07-2016,Syracuse,0.0,111.26,0.0,2948.8
26-06-2016,Syracuse,0.0,103.7,0.0,2132.15
19-06-2016,Syracuse,0.0,116.16,0.0,2581.34
12-06-2016,Syracuse,0.0,134.1,0.0,2790.56
05-06-2016,Syracuse,0.0,106.83,0.0,3058.43
29-05-2016,Syracuse,0.0,328.12,0.0,2913.64
22-05-2016,Syracuse,0.0,380.34,0.0,3696.52
15-05-2016,Syracuse,1.24,162.57,0.0,3438.24
08-05-2016,Syracuse,0.0,168.54,0.0,4156.13
01-05-2016,Syracuse,0.0,113.94,0.0,3118.81
24-04-2016,Syracuse,0.0,232.87,0.0,3752.94
17-04-2016,Syracuse,0.0,145.04,0.0,2326.56
10-04-2016,Syracuse,0.0,155.06,0.0,3412.46
03-04-2016,Syracuse,0.0,75.68,0.0,2724.46
27-03-2016,Syracuse,0.0,103.24,0.0,2668.42
20-03-2016,Syracuse,0.0,142.95,0.0,3134.02
13-03-2016,Syracuse,0.0,154.45,0.0,2357.86
